observableId	preequilibrationConditionId	simulationConditionId	measurement	time	observableParameters	noiseParameters	datasetId	replicateId
obsE		C1	0.00209546566586276	80	offset_E	0.000219247933082305	data1	2
obsE		C1	0.00212341799183188	90	offset_E	0.000221672063291721	data1	2
obsE		C1	0.00228257254924447	100	offset_E	0.000224150387757051	data1	2
obsS		C1	86.2813891512468	0		10	data1	2
obsS		C1	94.9353624951068	10		9.80050641046529	data1	2
obsS		C1	97.0150409386881	20		9.70071320240182	data1	2
obsS		C1	88.3815156377223	30		9.60092215564999	data1	2
obsS		C1	86.2062979787828	40		9.5011333097681	data1	2
obsS		C1	95.6870140714866	50		9.40134671104188	data1	2
obsS		C1	91.2104330530836	60		9.30156239649187	data1	2
obsS		C1	97.9167133478639	70		9.20178042672856	data1	2
obsS		C1	96.8457214499712	80		9.10200085536176	data1	2
obsS		C1	95.0354793486695	90		9.00222373485913	data1	2
obsS		C1	86.031473295408	100		8.90244912041603	data1	2
obsES		C1	0	0		0	data1	2
obsES		C1	1.04472646119721	10		0.0997963466155898	data1	2
obsES		C1	1.00936660787273	20		0.0997942558878949	data1	2
obsES		C1	0.917491130273418	30		0.0997921218992112	data1	2
obsES		C1	1.08148495421875	40		0.0997899433280592	data1	2
obsES		C1	0.975828743315996	50		0.0997877186436058	data1	2
obsES		C1	0.87473639516119	60		0.0997854464481052	data1	2
obsES		C1	0.949990526128504	70		0.099783124547315	data1	2
obsES		C1	0.948754551307117	80		0.0997807520669177	data1	2
obsES		C1	1.03066387534821	90		0.0997783279367083	data1	2
obsES		C1	1.08262602019995	100		0.099775849612243	data1	2
obsP		C1	0	0		0	data1	2
obsP		C1	0.885119263635637	10		0.0996972429194173	data1	2
obsP		C1	2.16394652564022	20		0.199492541710577	data1	2
obsP		C1	3.32786864704146	30		0.29928572245109	data1	2
obsP		C1	3.70639991835775	40		0.399076746904131	data1	2
obsP		C1	4.63857125329066	50		0.498865570314804	data1	2
obsP		C1	6.29478555425194	60		0.598652157060312	data1	2
obsP		C1	7.69311914014688	70		0.698436448724418	data1	2
obsP		C1	7.8827522869325	80		0.798218392571612	data1	2
obsP		C1	9.24246446717706	90		0.897997937204449	data1	2
obsP		C1	10.9031292424635	100		0.99777502997202	data1	2
obsE		C1	1.01885074466157	0	offset_E	0.1	data1	3
obsE		C1	0.00234166591139568	10	offset_E	0.000203653384410275	data1	3
obsE		C1	0.00188222836444935	20	offset_E	0.000205744112105155	data1	3
obsE		C1	0.0019586481095287	30	offset_E	0.000207878100788836	data1	3
obsE		C1	0.00205144478348681	40	offset_E	0.000210056671940852	data1	3
obsE		C1	0.00210231735504229	50	offset_E	0.00021228135639424	data1	3
obsE		C1	0.00200093490992536	60	offset_E	0.000214553551894864	data1	3
obsE		C1	0.00240727772690225	70	offset_E	0.000216875452684994	data1	3
obsE		C1	0.0022161415138011	80	offset_E	0.000219247933082305	data1	3
obsE		C1	0.0024594970003898	90	offset_E	0.000221672063291721	data1	3
obsE		C1	0.00192074736395627	100	offset_E	0.000224150387757051	data1	3
obsS		C1	84.7624670753137	0		10	data1	3
obsS		C1	92.8930983594959	10		9.80050641046529	data1	3
obsS		C1	103.076583181663	20		9.70071320240182	data1	3
obsS		C1	114.763859247576	30		9.60092215564999	data1	3
obsS		C1	76.8419020291995	40		9.5011333097681	data1	3
obsS		C1	111.078913344184	50		9.40134671104188	data1	3
obsS		C1	95.9542820399635	60		9.30156239649187	data1	3
obsS		C1	93.0375700407042	70		9.20178042672856	data1	3
obsS		C1	98.4365573814766	80		9.10200085536176	data1	3
obsS		C1	90.1081780655446	90		9.00222373485913	data1	3
obsS		C1	72.7611693697139	100		8.90244912041603	data1	3
obsES		C1	0	0		0	data1	3
obsES		C1	1.00757901330854	10		0.0997963466155898	data1	3
obsES		C1	1.0039534283798	20		0.0997942558878949	data1	3
obsES		C1	0.921907946649064	30		0.0997921218992112	data1	3
obsES		C1	1.08155621762115	40		0.0997899433280592	data1	3
obsES		C1	1.09883140312839	50		0.0997877186436058	data1	3
obsES		C1	1.04040413902119	60		0.0997854464481052	data1	3
obsES		C1	0.941796959082387	70		0.099783124547315	data1	3
obsES		C1	1.14681463584347	80		0.0997807520669177	data1	3
obsES		C1	0.96988321750253	90		0.0997783279367083	data1	3
obsES		C1	1.01383146221833	100		0.099775849612243	data1	3
obsP		C1	0	0		0	data1	3
obsP		C1	1.03622119019311	10		0.0996972429194173	data1	3
obsP		C1	1.89014729858485	20		0.199492541710577	data1	3
obsP		C1	2.76658121329939	30		0.29928572245109	data1	3
obsP		C1	3.91399985130745	40		0.399076746904131	data1	3
obsP		C1	5.11190707175033	50		0.498865570314804	data1	3
obsP		C1	6.66484739779998	60		0.598652157060312	data1	3
obsP		C1	6.57674988006217	70		0.698436448724418	data1	3
obsP		C1	6.93538000799867	80		0.798218392571612	data1	3
obsP		C1	8.31254547545861	90		0.897997937204449	data1	3
obsP		C1	8.92681727521184	100		0.99777502997202	data1	3
